InNum,ProQANumber,CallDateTime,Timestamp,Address,AptLot,lng,lat,GridLoc,Disp,PDids,ExtNatureDisplayName,Report,PolArea,DOW,HourNum
2015141396,,8/8/15 0:50,1439013000,NIFONG BLVD W-CO/SANTIAGO DR-CO,,-92.3418,38.9078,28253A,2,200,CHECK SUBJECT,,60W,Saturday,0
2015141392,,8/8/15 0:46,1439012762,1412 RANGE LINE ST-CO,,-92.32394,38.96612,28014Q,2,200,TRAFFIC STOP,,30S,Saturday,0
2015141388,,8/8/15 0:43,1439012589,PROVIDENCE RD N-CO/ASH ST E-CO,,-92.3341,38.9537,28124P,2,200,CHECK SUBJECT,,50E,Saturday,0
2015141386,,8/8/15 0:41,1439012512,2500 BLK OLD 63 S-CO,,-92.3076,38.9212,29194A,1,200,DWI,2015-008751,80S,Saturday,0
2015141395,,8/8/15 0:40,1439012443,3910 PEACHTREE DR-CO,,-92.33652,38.90756,28361A,2,200,911 CHECKS,,60W,Saturday,0
2015141383,,8/8/15 0:35,1439012100,2001 BROADWAY E-CO,2,-92.30665,38.94894,29182A,5,200,CHECK SUBJECT,2015-008752,80NP,Saturday,0
2015141382,,8/8/15 0:33,1439011988,2500 BLK OLD 63 S-CO,,-92.3076,38.9212,29194A,5,200,DWI,2015-008753,80S,Saturday,0
2015141416,P41204,8/8/15 0:29,1439011754,3300 ALBANY CT-CO,PARKING,-92.28979,38.95145,29084A,2,200,VANDALISM,,80N,Saturday,0
2015141379,P41203,8/8/15 0:24,1439011484,3700 MONTEREY DR-CO,C,-92.33836,38.91123,28253A,9,200,DWI,,60W,Saturday,0
2015141375,,8/8/15 0:21,1439011299,PARKER ST-CO/SUNDECK DR-CO,,-92.3113,38.98,24313A,2,200,SUSPICIOUS VEHICLE,,30S,Saturday,0
2015141376,,8/8/15 0:19,1439011176,600 WALNUT ST E-CO,,-92.33047,38.95248,28124R,2,200,911 CHECKS,,70D,Saturday,0
2015141374,P41202,8/8/15 0:11,1439010683,1800 BLK TOWNE DR-CO,,-92.3019,38.9696,29053A,2,200,ASSIST FIRE,,40W,Saturday,0
2015141367,P41201,8/7/15 23:59,1439009945,1606 GLENOVER CT-CO,,-92.281,38.96877,29043A,2,200,DISTURBANCE,,40E,Friday,23
2015141359,M78595,8/7/15 23:47,1439009226,111 HITT ST-CO,,-92.32589,38.94965,28124S,1,200,ASSIST FIRE,2015-008750,70D,Friday,23
2015141357,,8/7/15 23:41,1439008907,111 HITT ST-CO,,-92.32589,38.94965,28124S,2,200,911 CHECKS,,70D,Friday,23
2015141355,,8/7/15 23:40,1439008820,1600 CAPEN PARK DR-CO,,-92.32181,38.92964,29191A,2,200,CHECK SUBJECT,,80SP,Friday,23
2015141354,P41199,8/7/15 23:37,1439008678,1908 POTOMAC DR-CO,,-92.39609,38.93375,28213A,3,200,LAW ALARM,,50W,Friday,23
2015141347,P41198,8/7/15 23:30,1439008247,2404 BEACHVIEW DR-CO,,-92.37515,38.94337,28153A,2,200,LAW ALARM,,50W,Friday,23
2015141346,P41197,8/7/15 23:22,1439007741,220 EIGHTH ST N-CO,,-92.32819,38.9543,28124P,1,200,DISTURBANCE,2015-008749,70D,Friday,23
2015141339,P41196,8/7/15 23:18,1439007502,1204 CHARLES ST-CO,,-92.30848,38.96306,29072A,12,200,LAW ALARM,,80N,Friday,23
2015141342,P41195,8/7/15 23:10,1439007032,PROVIDENCE RD S-CO/KENTUCKY BLVD-CO,,-92.3339,38.9397,28134A,2,200,TRAFFIC,,60E,Friday,23
2015141336,P41194,8/7/15 23:06,1439006785,3200 MARTHA DR-CO,B,-92.28946,38.97866,24324A,2,200,MISSING PERSON,,40W,Friday,23
2015141333,P41193,8/7/15 23:04,1439006674,TENTH ST N-CO/BROADWAY E-CO,,-92.3265,38.9515,28124Q,7,200,PARKING VIOLATION,,70D,Friday,23
2015141328,,8/7/15 22:56,1439006160,COLLEGE AV S-CO/HOSPITAL DR-CO,,-92.322,38.9389,29183A,7,200,TRAFFIC STOP,,MUPD,Friday,22
2015141325,,8/7/15 22:54,1439006090,GRAY OAK DR-CO/GREEN MEADOWS RD E-CO,,-92.3264,38.9131,28254A,2,200,CHECK SUBJECT,,60E,Friday,22
2015141323,,8/7/15 22:53,1439006003,1107 BROADWAY E-CO,,-92.32505,38.95166,29073R,2,200,CHECK OPEN BUSINESS,,70D,Friday,22
2015141327,,8/7/15 22:49,1439005791,1600 BLK HERSHEY CT-CO,,-92.2791,38.9682,29043A,2,200,911 CHECKS,,40E,Friday,22
2015141326,P41192,8/7/15 22:49,1439005760,250 APPLE TREE CT-CO,5,-92.34721,38.89881,28354A,2,200,TRESPASSING,,60W,Friday,22
2015141318,,8/7/15 22:43,1439005429,GRAY OAK DR-CO/GREEN MEADOWS RD E-CO,,-92.3264,38.9131,28254A,2,200,CHECK SUBJECT,,60E,Friday,22
2015141313,,8/7/15 22:38,1439005100,GRAY OAK DR-CO/GREEN MEADOWS RD E-CO,,-92.3264,38.9131,28254A,5,200,CHECK SUBJECT,2015-008748,60E,Friday,22
2015141311,P41191,8/7/15 22:30,1439004651,3200 ALPINE DR-CO,D,-92.28645,38.98354,24324A,2,200,DISTURBANCE,,40W,Friday,22
2015141310,P41189,8/7/15 22:19,1439003991,4103 DEERFIELD DR-CO,,-92.30857,38.99214,24312A,2,200,SUSPICIOUS INCIDENT,,30N,Friday,22
2015141330,,8/7/15 22:16,1439003767,910 WAYNE RD-CO,,-92.33492,38.93973,28133A,2,200,911 CHECKS,,60E,Friday,22
2015141307,,8/7/15 22:15,1439003720,400 BLK HIGHWAY 63 CONNECTOR SB-CO,,0,0,29084A,1,200,WARRANT,2015-008744,80N,Friday,22
2015141302,,8/7/15 22:07,1439003222,FOURTH ST S-CO/LOCUST ST-CO,,-92.333,38.9496,28132P,2,200,CHECK SUBJECT,,70D,Friday,22
2015141303,P41188,8/7/15 22:04,1439003069,229 STADIUM BLVD N-CO,,-92.37465,38.96099,28104A,2,200,LAW ALARM,,50E,Friday,22
2015141356,P41186,8/7/15 21:56,1439002615,3705 FORUM BLVD-CO,513,-92.35474,38.9108,28264A,2,200,HARASSMENT,,60W,Friday,21
2015141296,,8/7/15 21:47,1439002046,309 MCNAB DR-CO,,-92.31048,38.94759,29182A,2,200,LARCENY,,70,Friday,21
2015141289,,8/7/15 21:47,1439002022,701 BIG BEAR BLVD-CO,FRONT,-92.32906,38.97757,28012A,2,200,911 CHECKS,,10E,Friday,21
2015141293,P41185,8/7/15 21:42,1439001727,400 BLK HIGHWAY 63 CONNECTOR SB-CO,,0,0,29084A,2,200,ACCIDENT,,80N,Friday,21
2015141284,,8/7/15 21:40,1439001625,GRAY OAK DR-CO/GREEN MEADOWS RD E-CO,,-92.3264,38.9131,28254A,2,200,SPECIAL ASSIGNMENT,,60E,Friday,21
2015141292,P41184,8/7/15 21:38,1439001488,2616 SHEPARD BLVD-CO,,-92.29695,38.93709,29173A,9,200,SUSPICIOUS PERSON,,80S,Friday,21
2015141279,P41183,8/7/15 21:26,1439000800,BENT OAK DR-CO/GRANT LN-CO,,-92.3906,38.9248,28281A,2,200,SUSPICIOUS INCIDENT,,50W,Friday,21
2015141271,P41182,8/7/15 21:17,1439000253,220 TENTH ST S-CO,,-92.32633,38.94927,28132Q,2,200,SUSPICIOUS PERSON,,70D,Friday,21
2015141275,,8/7/15 21:16,1439000208,OLD 63 N-CO/BROADWAY E-CO,,-92.3105,38.9494,29074Q,2,200,ACCIDENT,,80N,Friday,21
2015141270,P41181,8/7/15 21:15,1439000132,OLD 63 N-CO/WALNUT ST E-CO,,-92.3121,38.9523,29074Q,2,200,STALLED VEHICLE,,80N,Friday,21
2015141274,P41180,8/7/15 21:10,1438999835,1014 CLAUDELL LN-CO,101,-92.36595,38.96301,28102A,2,200,HARASSMENT,,10W,Friday,21
2015141273,,8/7/15 21:09,1438999761,2808 BLACKFOOT RD-CO,,-92.36791,38.98418,23344A,2,200,911 CHECKS,,10W,Friday,21
2015141265,P41179,8/7/15 21:09,1438999761,600 BLK WORLEY ST W-CO,,-92.3468,38.9589,28114P,1,200,SHOTS FIRED,2015-008745,20W,Friday,21
2015141263,P41178,8/7/15 21:07,1438999643,1205 CHARLES ST-CO,,0,0,29072A,2,200,LAW ALARM,,80N,Friday,21
2015141257,,8/7/15 21:03,1438999400,FIFTH ST N-CO/LYON ST-CO,,-92.3318,38.9557,28124P,1,200,TRAFFIC STOP,2015-008741,20E,Friday,21
2015141255,,8/7/15 21:00,1438999204,CITY,,-92.3305,38.9525,A,2,200,SPECIAL ASSIGNMENT,,,Friday,21
2015141384,P41176,8/7/15 20:57,1438999050,2306 WALTHER CT-CO,,-92.37518,38.94885,28151A,2,200,PEACE DISTURBANCE,,50W,Friday,20
2015141254,P41175,8/7/15 20:54,1438998863,25 CONLEY RD-CO,A,-92.29632,38.94969,29083A,2,200,LARCENY,,80N,Friday,20
2015141251,M78589,8/7/15 20:50,1438998624,2200 I70 DR SOUTHWEST-CO,454,-92.37346,38.96694,28101A,2,200,ASSIST MEDICS,,10W,Friday,20
2015141259,P41173,8/7/15 20:43,1438998208,3600 ASPEN HEIGHTS PKWY-CO,,-92.29817,38.91014,29293A,2,200,SUSPICIOUS INCIDENT,,80S,Friday,20
2015141248,,8/7/15 20:39,1438997953,DERBY RIDGE DR-CO/BLUE RIDGE RD-CO,,-92.3189,38.9841,24313A,1,200,LEAVING THE SCENE ACCIDENT,2015-008742,30S,Friday,20
2015141243,P41171,8/7/15 20:33,1438997631,103 BUCKNER ST-CO,B,-92.37214,38.95688,28103A,12,200,LAW ALARM,,50E,Friday,20
2015141249,P41169,8/7/15 20:29,1438997350,3107 GREEN MEADOWS WY-CO,A,-92.33725,38.91748,28251A,2,200,SUSPICIOUS PERSON,,60E,Friday,20
2015141238,P41166,8/7/15 20:21,1438996909,623 PEAR TREE CIR-CO,,-92.35206,38.89974,28354A,2,200,KEEP THE PEACE,,60W,Friday,20
2015141227,,8/7/15 20:18,1438996689,3300 BLK FALLING LEAF LN-CO,,-92.295444,38.91351,29291A,10,200,TRAFFIC STOP,,80S,Friday,20
2015141223,,8/7/15 20:09,1438996180,310 PROVIDENCE RD N-CO,,-92.33355,38.95516,28124P,10,200,TRAFFIC STOP,,20E,Friday,20
2015141224,P41164,8/7/15 20:03,1438995781,1817 BROADWAY W-CO,A,-92.36521,38.95652,28152A,2,200,ANIMAL COMPLAINT,,50E,Friday,20
2015141219,P41163,8/7/15 19:59,1438995584,TENTH ST S-CO/BROADWAY E-CO,,-92.3265,38.9515,28124S,2,200,PEACE DISTURBANCE,,70D,Friday,19
2015141217,,8/7/15 19:59,1438995554,3700 BLK IGUANA DR-CO,,-92.3374,38.9887,23362A,2,200,911 CHECKS,,10E,Friday,19
2015141213,P41160,8/7/15 19:53,1438995215,3612 ASPEN HEIGHTS PKWY-CO,100,-92.29736,38.9104,29293A,2,200,HARASSMENT,,80S,Friday,19
2015141208,,8/7/15 19:48,1438994908,3001 BROADWAY W-CO,,-92.38247,38.95696,28162A,2,200,911 CHECKS,,50W,Friday,19
2015141222,P41158,8/7/15 19:32,1438993955,6700 ST CHARLES RD E-BC,,-92.23706,38.96785,29024B,2,200,LARCENY MV,,40EP,Friday,19
2015141201,P41157,8/7/15 19:22,1438993377,702 WILKES BLVD-CO,,-92.32905,38.9602,28122P,1,200,ASSAULT,2015-008740,20E,Friday,19
2015141195,,8/7/15 19:21,1438993261,3150 ROCK QUARRY RD-CO,,-92.31299,38.91541,29301A,2,200,911 CHECKS,,80S,Friday,19
2015141369,P41156,8/7/15 19:15,1438992929,213 BUSINESS LOOP 70 E-CO,,-92.33428,38.96514,28013S,2,200,AUTO THEFT,,20E,Friday,19
2015141191,P41155,8/7/15 19:10,1438992653,1420 RALEIGH DR-CO,,-92.31659,39.00076,24301B,2,200,LOCKOUT,,30N,Friday,19
2015141188,,8/7/15 19:09,1438992582,CITY,,-92.3305,38.9525,A,2,200,SPECIAL ASSIGNMENT,,,Friday,19
2015141189,,8/7/15 19:05,1438992354,PROVIDENCE RD S-CO/STADIUM BLVD E-CO,,-92.3343,38.9379,28134A,2,200,C&I DRIVING,,60E,Friday,19
2015141187,P41154,8/7/15 19:05,1438992308,3612 GREELEY DR-CO,A,-92.28136,39.00317,24281A,2,200,911 CHECKS,,30N,Friday,19
2015141183,,8/7/15 18:53,1438991621,4106 SWEETWATER DR-CO,,-92.30488,38.90369,29312A,2,200,LEAVING THE SCENE ACCIDENT,,60E,Friday,18
2015141181,,8/7/15 18:48,1438991295,1118 LOCUST ST-CO,,-92.32436,38.94932,29181Q,2,200,TRAFFIC STOP,,70,Friday,18
2015141179,P41151,8/7/15 18:44,1438991054,5101 SOCKEYE CT-CO,,-92.41152,38.94459,28173B,1,200,ASSAULT,2015-008739,50W,Friday,18
2015141177,,8/7/15 18:40,1438990829,5101 SOCKEYE CT-CO,,-92.41152,38.94459,28173B,2,200,911 CHECKS,,50W,Friday,18
2015141174,P41148,8/7/15 18:37,1438990662,1302 WAR ADMIRAL DR-CO,,-92.32027,38.98646,24311A,14,200,DISTURBANCE,,30S,Friday,18
2015141172,,8/7/15 18:35,1438990510,1301 VANDIVER DR-CO,,-92.32087,38.97188,29061P,2,200,CHECK SUBJECT,,30S,Friday,18
2015141169,M78583,8/7/15 18:31,1438990283,1909 PROVIDENCE RD N-CO,,-92.33457,38.97314,28011Q,2,200,ASSIST FIRE,,10E,Friday,18
2015141171,P41146,8/7/15 18:28,1438990131,50 BLK HIGHWAY 63 N NB-CO,,0,0,29172A,2,200,TRAFFIC,,80N,Friday,18
2015141163,,8/7/15 18:25,1438989925,PROVIDENCE RD N-CO/WORLEY ST E-CO,,-92.29412,38.96174,28124P,2,200,TRAFFIC CONTROL,,20E,Friday,18
2015141167,P41145,8/7/15 18:25,1438989914,PROVIDENCE RD N-CO/WORLEY ST E-CO,,-92.29412,38.96174,28124P,2,200,TRAFFIC,,20E,Friday,18
2015141161,M78582,8/7/15 18:21,1438989713,2202 WHITE GATE DR-CO,2G,-92.30456,38.96778,29064A,2,200,ASSIST FIRE,,40W,Friday,18
2015141159,,8/7/15 18:19,1438989560,400 PROVIDENCE RD N-CO,,-92.33356,38.95633,28124P,2,200,FOOT PATROL,,20EP,Friday,18
2015141153,,8/7/15 18:12,1438989122,CITY,,-92.3305,38.9525,A,2,200,SPECIAL ASSIGNMENT,,,Friday,18
2015141162,P41143,8/7/15 18:02,1438988567,4007 JUNGLE TREE DR-CO,,-92.33665,38.99235,23362A,3,200,CHECK THE WELFARE,,10E,Friday,18
2015141148,,8/7/15 18:01,1438988511,101 FOURTH ST S-CO,,-92.33325,38.9504,28124R,2,200,FOOT PATROL,,70DP,Friday,18
2015141158,P41142,8/7/15 17:56,1438988203,1301 VANDIVER DR-CO,Y,-92.32083,38.97188,29061P,12,200,LAW ALARM,,30S,Friday,17
2015141140,,8/7/15 17:50,1438987842,ROGERS ST-CO/TENTH ST N-CO,,-92.3263,38.9566,28124Q,7,200,TRAFFIC STOP,,20E,Friday,17
2015141141,P41141,8/7/15 17:48,1438987682,1716 I70 DR SOUTHWEST-CO,D,-92.36496,38.96541,28102A,1,200,LARCENY,2015-008738,10W,Friday,17
2015141142,,8/7/15 17:47,1438987676,1500 BLK GARTH AV N-CO,,-92.3385,38.9684,28013R,2,200,911 CHECKS,,10E,Friday,17
2015141138,,8/7/15 17:47,1438987635,600 WALNUT ST E-CO,,-92.33047,38.95248,28124R,2,200,SUSPICIOUS INCIDENT,,70D,Friday,17
2015141145,,8/7/15 17:44,1438987474,1010 GREEN MEADOWS RD E-CO,,-92.32821,38.91105,28254A,2,200,911 CHECKS,,60E,Friday,17
2015141132,,8/7/15 17:42,1438987356,9 TENTH ST S-CO,C,-92.32662,38.95109,28124S,2,200,CHECK SUBJECT,,70D,Friday,17
2015141144,,8/7/15 17:19,1438985966,4100 BLK BAURICHTER DR-CO,,-92.3473,38.9062,28352A,2,200,911 CHECKS,,60W,Friday,17
2015141125,F29394,8/7/15 17:11,1438985518,BRICKTON RD-CO/TRIMBLE RD-CO,,-92.2958,38.9485,29171A,2,200,ACCIDENT,,80N,Friday,17
2015141126,,8/7/15 17:06,1438985173,PROVIDENCE RD N-CO/WORLEY ST E-CO,,-92.29412,38.96174,28124P,2,200,CHECK TRAFFIC LIGHTS,,20E,Friday,17
2015141135,,8/7/15 17:03,1438984996,OLD 63 N-CO/BUSINESS LOOP 70 E-CO,,-92.31,38.9639,29072A,2,200,CHECK TRAFFIC LIGHTS,,80N,Friday,17
2015141118,P41133,8/7/15 17:02,1438984963,2223 CONCORDIA DR-CO,,-92.37449,38.95022,28151A,2,200,KEEP THE PEACE,,50W,Friday,17
2015141136,P41134,8/7/15 17:02,1438984945,HIGHWAY 63 CONNECTOR SB-CO/CLARK LN-CO,,-92.2918,38.9636,29082A,2,200,TRAFFIC HAZARD,,40W,Friday,17
2015141115,P41132,8/7/15 16:59,1438984745,TRIMBLE RD S-CO/BROADWAY E-CO,,-92.2995,38.9469,29171A,2,200,ACCIDENT,,80S,Friday,16
2015141109,,8/7/15 16:52,1438984336,3200 BLK STADIUM BLVD E-CO,,0,0,29202A,2,200,911 CHECKS,,80S,Friday,16
2015141102,F29393,8/7/15 16:42,1438983733,2600 RANGE LINE ST-CO,B,-92.32561,38.97789,28012A,1,200,BURGLARY,2015-008735,30S,Friday,16
2015141105,P41130,8/7/15 16:41,1438983694,WORLEY ST W-CO/STADIUM BLVD N-CO,,-92.3713,38.9612,28104A,2,200,TRAFFIC,,50E,Friday,16
2015141100,,8/7/15 16:36,1438983366,2001 BROADWAY E-CO,1,-92.3081,38.95014,29182A,2,200,911 CHECKS,,80NP,Friday,16
2015141107,P41127,8/7/15 16:31,1438983066,210 TEXAS AV E-CO,,-92.33419,38.96985,28013Q,1,200,LARCENY MV,2015-008734,10E,Friday,16
2015141097,,8/7/15 16:29,1438982976,1412 RANGE LINE ST-CO,,-92.32394,38.96612,28014Q,2,200,CHECK OPEN BUSINESS,,30S,Friday,16
2015141280,P41126,8/7/15 16:24,1438982673,100 BLK PINEWOOD DR-CO,,-92.356638,38.955334,28113Q,2,200,PEACE DISTURBANCE,,50E,Friday,16
2015141095,,8/7/15 16:17,1438982224,1 RAY YOUNG DR-CO,,-92.29964,38.93014,29201A,2,200,911 CHECKS,,80S,Friday,16
2015141090,,8/7/15 16:16,1438982214,5713 CANAVERAL DR-CO,,-92.24997,38.95579,29103B,2,200,CHECK SUBJECT,,80N,Friday,16
2015141091,P41123,8/7/15 16:15,1438982120,4108 BLK LAMP LN-CO,,0,0,29044A,2,200,TRAFFIC,,40E,Friday,16
2015141088,P41122,8/7/15 16:07,1438981664,5710 CANAVERAL DR-CO,,-92.25007,38.95533,29103B,2,200,DISTURBANCE,,80N,Friday,16
2015141086,,8/7/15 16:03,1438981416,3400 BLK SHOEMAKER DR-CO,,-92.3207,38.9851,24313A,2,200,911 CHECKS,,30S,Friday,16
2015141082,,8/7/15 16:01,1438981284,BUSINESS LOOP 70 E-CO/OLD 63 N-CO,,-92.31,38.9639,29064A,2,200,TRAFFIC STOP,,40W,Friday,16
2015140406,,8/7/15 16:00,1438981200,407 ANN ST N-CO,,-92.31467,38.95618,29073Q,2,200,ABANDONED VEHICLE,,70,Friday,16
2015140404,,8/7/15 16:00,1438981200,1800 BLK CLIFF DR-CO,,-92.310031,38.946881,29182A,2,200,ABANDONED VEHICLE,,70,Friday,16
2015141076,,8/7/15 15:54,1438980853,HIGHWAY 63 CONNECTOR SB-CO/HIGHWAY 63 CONNECTOR NB-CO,,-92.2915,38.9668,29082A,2,200,911 CHECKS,,80N,Friday,15
2015141066,,8/7/15 15:47,1438980457,830 PRAIRIEVIEW DR W-BC,,0,0,23352B,2,200,OTHER OFFENSE,,10E,Friday,15
2015141074,P41119,8/7/15 15:44,1438980279,OAKLAND GRAVEL RD-CO/VANDIVER DR-CO,,-92.29052,38.98577,29062A,2,200,TRAFFIC,,30S,Friday,15
2015141070,,8/7/15 15:42,1438980168,4500 BLK KENTSFIELD LN-CO,,0,0,29322B,2,200,911 CHECKS,,80S,Friday,15
2015141058,,8/7/15 15:38,1438979920,400 PROVIDENCE RD N-CO,,-92.33356,38.95633,28124P,2,200,FOOT PATROL,,20EP,Friday,15
2015141063,P41118,8/7/15 15:38,1438979903,I70 W-CO/STADIUM BLVD N-CO,,-92.3711,38.9683,28101V,2,200,TRAFFIC HAZARD,,10W,Friday,15
2015141065,,8/7/15 15:37,1438979824,400 PROVIDENCE RD N-CO,,-92.33356,38.95633,28124P,2,200,911 CHECKS,,20EP,Friday,15
2015141060,P41116,8/7/15 15:32,1438979550,800 BUSINESS LOOP 70 W-CO,,-92.34954,38.96565,28024A,1,200,FRAUD,2015-008732,20W,Friday,15
2015141049,P41115,8/7/15 15:27,1438979230,1009 SMILEY LN-CO,,-92.32438,38.99361,23362A,2,200,LAW ALARM,,10E,Friday,15
2015141047,,8/7/15 15:26,1438979193,2013 CECIL ST-CO,,-92.30971,38.90132,29312A,2,200,ASSIST OFFICER,,60E,Friday,15
2015141055,P41113,8/7/15 15:25,1438979121,5020 RICE RD-CO,,-92.26002,38.97388,29031A,2,200,HARASSMENT,,40E,Friday,15
2015141078,P41112,8/7/15 15:17,1438978633,PROVIDENCE RD N-CO/BUSINESS LOOP 70 E-CO,,-92.3339,38.9647,28014Q,2,200,PEACE DISTURBANCE,,20E,Friday,15
2015141057,,8/7/15 15:16,1438978576,3517 GREELEY DR-CO,,-92.28286,39.00386,24281A,3,200,ASSIST OFFICER,,30N,Friday,15
2015141035,M78573,8/7/15 15:11,1438978300,RANGE LINE ST-CO/BUSINESS LOOP 70 E-CO,,-92.3247,38.964,28014Q,2,200,ASSIST MEDICS,,30S,Friday,15
2015141041,P41110,8/7/15 15:10,1438978248,OLD PLANK RD E-CO/BETHEL CHURCH RD S-CO,,-92.3452,38.8912,33011B,2,200,TRAFFIC,,60W,Friday,15
2015141034,,8/7/15 15:09,1438978175,TOWNE DR-CO/SYLVAN LN-CO,,-92.3012,38.9696,29053A,2,200,ASSIST FIRE,,40W,Friday,15
2015141038,P41109,8/7/15 15:07,1438978066,700 BLK PARK AV-CO,,-92.329,38.9546,28124P,2,200,KEEP THE PEACE,,20E,Friday,15
2015141031,P41107,8/7/15 15:03,1438977799,1410 AVATAR CT-CO,,-92.3176,38.99362,24303A,2,200,DISTURBANCE,,30N,Friday,15
2015141072,,8/7/15 14:55,1438977350,CITY,,-92.3305,38.9525,A,2,200,ASSIST CITIZEN,,,Friday,14
2015141033,,8/7/15 14:52,1438977178,1 RAY YOUNG DR-CO,,-92.29964,38.93014,29201A,2,200,911 CHECKS,,80S,Friday,14
2015141052,P41105,8/7/15 14:52,1438977136,1401 HATHMAN PL-CO,C,-92.30722,38.96567,29064A,2,200,FRAUD,,40W,Friday,14
2015141042,P41104,8/7/15 14:50,1438977000,HIGHWAY 63 CONNECTOR NB-CO/CONLEY RD-CO,,-92.2923,38.9594,29082A,5,200,UNKNOWN PROBLEM,2015-008733,80N,Friday,14
2015141023,,8/7/15 14:38,1438976289,2716 NORTHLAND DR-CO,,-92.31294,38.97826,24313A,2,200,911 CHECKS,,30S,Friday,14
2015141020,P41102,8/7/15 14:37,1438976265,STADIUM BLVD N-CO/BERNADETTE DR-CO,,-92.3712,38.9653,28102A,2,200,ACCIDENT,,10W,Friday,14
2015141084,P41101,8/7/15 14:34,1438976068,705 BUSINESS LOOP 70 W-CO,,-92.34795,38.96724,28024A,2,200,LARCENY,,20W,Friday,14
2015141014,,8/7/15 14:29,1438975744,701 SEVENTH ST N-CO,,-92.32963,38.95866,28122P,2,200,911 CHECKS,,20E,Friday,14
2015141028,P41099,8/7/15 14:25,1438975535,BROADWAY E-CO/BRICKTON RD-CO,,-92.2962,38.9466,29171A,2,200,ACCIDENT,,80S,Friday,14
2015141005,,8/7/15 14:22,1438975321,21 CONLEY RD-CO,,-92.2961,38.94915,29083A,2,200,911 CHECKS,,80N,Friday,14
2015141004,,8/7/15 14:18,1438975119,2310 RANGE LINE ST-CO,,0,0,28012A,2,200,911 CHECKS,,30S,Friday,14
2015141003,,8/7/15 14:18,1438975107,508 BUSINESS LOOP 70 W-CO,,0,0,28024A,2,200,911 CHECKS,,20W,Friday,14
2015140996,,8/7/15 14:16,1438974989,6900 BLK MAXINE ST N-BC,,0,0,23133B,2,200,SPECIAL ASSIGNMENT,,110,Friday,14
2015140995,,8/7/15 14:16,1438974979,400 PROVIDENCE RD N-CO,,-92.33356,38.95633,28124P,2,200,FOOT PATROL,,20EP,Friday,14
2015141025,P41098,8/7/15 14:16,1438974977,GILLESPIE BRIDGE RD W-CO/SCOTT BLVD-CO,,-92.3997,38.9315,28204A,2,200,ACCIDENT,,50W,Friday,14
2015140994,P41097,8/7/15 14:14,1438974844,3200 BROADWAY W-CO,,-92.38531,38.95456,28162A,3,200,LAW ALARM,,50W,Friday,14
2015140998,P41096,8/7/15 14:09,1438974542,2900 FALLING LEAF LN-CO,104,-92.29627,38.91415,29291A,3,200,LAW ALARM,,80S,Friday,14
2015141059,P41095,8/7/15 14:08,1438974484,4711 DERBY RIDGE DR-CO,,-92.31313,38.99955,24303A,9,200,SUSPICIOUS VEHICLE,,30N,Friday,14
2015140989,,8/7/15 14:02,1438974152,SEXTON RD W-CO/COOK AV-CO,,-92.3449,38.9623,28112P,1,200,CHECK SUBJECT,2015-008730,20W,Friday,14
2015140985,,8/7/15 13:55,1438973744,NINTH ST S-CO/A ALLEY-CO,,-92.3276,38.951,28124S,2,200,CHECK SUBJECT,,70D,Friday,13
2015141045,P41093,8/7/15 13:50,1438973408,PROVIDENCE RD N-CO/ASH ST E-CO,,-92.3341,38.9537,28124P,2,200,LEAVING THE SCENE ACCIDENT,,50E,Friday,13
2015140978,,8/7/15 13:44,1438973051,1400 BLK GREENSBORO DR-CO,,-92.3177,39.0073,24301B,2,200,FOOT PATROL,,30N,Friday,13
2015140992,,8/7/15 13:42,1438972955,1565 OLD HAWTHORNE DRIVE EAST-CO,,,,29231B,2,200,911 CHECKS,,80N,Friday,13
2015140981,,8/7/15 13:42,1438972940,I70 W-CO/STADIUM BLVD N-CO,,-92.3711,38.9683,28101V,2,200,C&I DRIVING,,10W,Friday,13
2015140976,P41092,8/7/15 13:40,1438972837,1810 SCARBOROUGH DR-CO,,-92.3128,38.90358,29312A,12,200,LAW ALARM,,60E,Friday,13
2015140977,,8/7/15 13:39,1438972748,2001 BROADWAY E-CO,1,-92.3081,38.95014,29182A,2,200,911 CHECKS,,80NP,Friday,13
2015141146,P41090,8/7/15 13:37,1438972650,3602 LUPINE DR-CO,,-92.30457,38.91041,29304A,2,200,CIVIL MATTER,,60E,Friday,13
2015141021,,8/7/15 13:29,1438972182,WILKES BLVD-CO/SEVENTH ST N-CO,,-92.3294,38.9605,28122P,2,200,911 CHECKS,,20E,Friday,13
2015141111,P41089,8/7/15 13:24,1438971855,1714 BRANDEIS CT-CO,,-92.36593,38.93085,28224A,1,200,LARCENY MV,2015-008737,50W,Friday,13
2015140965,,8/7/15 13:20,1438971650,101 FOURTH ST S-CO,,-92.33325,38.9504,28124R,2,200,FOOT PATROL,,70DP,Friday,13
2015140973,P41088,8/7/15 13:19,1438971579,NIFONG BLVD W-CO/FORUM BLVD-CO,,-92.354,38.9087,28263A,2,200,ACCIDENT,,60W,Friday,13
2015140963,,8/7/15 13:17,1438971425,1507 TUPELO PL-CO,A,-92.32256,38.96675,29063Q,1,200,CHECK SUBJECT,2015-008728,30S,Friday,13
2015140968,,8/7/15 13:17,1438971425,600 BLK CLAUDELL LN-CO,,-92.3648,38.9618,28102A,2,200,911 CHECKS,,10W,Friday,13
